id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,dte
QQQ240416C00387000-2024-04-16,options-eod,QQQ240416C00387000,QQQ,2024-04-16,weekly,call,387.0,NASDAQ,USD,,,,,,,,,,43.68,2024-04-16 15:14:59,1.0,45.03,2024-04-16 15:14:59,1,,,,,,,,1.0524,,,44.36,0.977412,0.002275,-0.693827,0.012021,0.010179,2024-04-16,,,,
QQQ240416C00388000-2024-04-16,options-eod,QQQ240416C00388000,QQQ,2024-04-16,weekly,call,388.0,NASDAQ,USD,,,,,,,,,,42.68,2024-04-16 15:14:59,1.0,44.03,2024-04-16 15:14:59,1,,,,,,,,1.0309,,,43.35,0.977003,0.002357,-0.690427,0.012204,0.010201,2024-04-16,,,,
QQQ240416C00389000-2024-04-16,options-eod,QQQ240416C00389000,QQQ,2024-04-16,weekly,call,389.0,NASDAQ,USD,,,,,,,,,,41.88,2024-04-16 15:14:59,1.0,42.43,2024-04-16 15:14:59,1,,,,,,,,0.6118,,,42.16,0.999418,0.000147,-0.067683,0.000453,0.010495,2024-04-16,,,,
QQQ240416C00385000-2024-04-16,options-eod,QQQ240416C00385000,QQQ,2024-04-16,weekly,call,385.0,NASDAQ,USD,,,,,,,,,,45.69,2024-04-16 15:14:59,1.0,47.03,2024-04-16 15:14:59,1,,,,,,,,1.0996,,,46.36,0.977787,0.002146,-0.712943,0.011852,0.010129,2024-04-16,,,,
QQQ240416C00380000-2024-04-16,options-eod,QQQ240416C00380000,QQQ,2024-04-16,weekly,call,380.0,NASDAQ,USD,50.64,52.85,50.13,52.39,1.0,,,,,50.1,2024-04-16 15:14:59,1.0,51.43,2024-04-16 15:14:59,2,,25.0,,,38.0,,,1.2652,,,51.43,0.974646,0.002085,-0.901055,0.013246,0.009956,2024-04-16,,,,
QQQ240416C00386000-2024-04-16,options-eod,QQQ240416C00386000,QQQ,2024-04-16,weekly,call,386.0,NASDAQ,USD,,,,,,,,,,44.68,2024-04-16 15:14:59,1.0,46.03,2024-04-16 15:14:59,1,,,,,,,,1.0739,,,45.36,0.977806,0.002196,-0.697163,0.011844,0.010157,2024-04-16,,,,
QQQ240416C00381000-2024-04-16,options-eod,QQQ240416C00381000,QQQ,2024-04-16,weekly,call,381.0,NASDAQ,USD,,,,,,,,,,49.86,2024-04-16 15:14:59,2.0,50.43,2024-04-16 15:14:59,1,,,,,,,,1.2428,,,50.43,0.974247,0.002151,-0.897141,0.013421,0.009978,2024-04-16,,,,
QQQ240416C00408000-2024-04-16,options-eod,QQQ240416C00408000,QQQ,2024-04-16,weekly,call,408.0,NASDAQ,USD,23.17,23.17,23.17,23.17,1.0,,,,,21.54,2024-04-16 15:14:59,2.0,23.43,2024-04-16 15:14:59,10,,1.0,,,1.0,,,0.4129,,,23.17,0.995101,0.001532,-0.122707,0.003178,0.010957,2024-04-16,,,,
QQQ240416C00407000-2024-04-16,options-eod,QQQ240416C00407000,QQQ,2024-04-16,weekly,call,407.0,NASDAQ,USD,23.96,24.12,23.96,24.12,3.0,,,,,23.81,2024-04-16 15:15:00,10.0,24.43,2024-04-16 15:15:00,10,,16.0,,,,,,0.6598,,,24.43,0.955341,0.006371,-0.759996,0.021103,0.01046,2024-04-16,,,,
QQQ240416C00412000-2024-04-16,options-eod,QQQ240416C00412000,QQQ,2024-04-16,weekly,call,412.0,NASDAQ,USD,19.35,20.16,18.25,20.16,15.0,,,,,18.48,2024-04-16 15:14:59,10.0,19.43,2024-04-16 15:14:59,10,,41.0,,,1.0,,,0.5448,,,19.43,0.947346,0.008802,-0.719271,0.024073,0.010502,2024-04-16,,,,
QQQ240416C00411000-2024-04-16,options-eod,QQQ240416C00411000,QQQ,2024-04-16,weekly,call,411.0,NASDAQ,USD,19.65,20.65,18.85,20.35,36.0,,,,,19.88,2024-04-16 15:15:00,2.0,20.43,2024-04-16 15:15:00,1,,54.0,,,30.0,,,0.5305,,,20.35,0.959994,0.007248,-0.574104,0.019306,0.010625,2024-04-16,,,,
QQQ240416C00409000-2024-04-16,options-eod,QQQ240416C00409000,QQQ,2024-04-16,weekly,call,409.0,NASDAQ,USD,,,,,,,,,,20.71,2024-04-16 15:14:59,1.0,22.43,2024-04-16 15:14:59,10,,,,,50.0,,,0.6141,,,22.43,0.952489,0.007195,-0.74467,0.022179,0.010481,2024-04-16,,,,
QQQ240416C00414000-2024-04-16,options-eod,QQQ240416C00414000,QQQ,2024-04-16,weekly,call,414.0,NASDAQ,USD,18.01,18.01,18.01,18.01,15.0,,,,,15.48,2024-04-16 15:14:59,30.0,17.43,2024-04-16 15:14:59,10,,15.0,,,1.0,,,0.4982,,,17.43,0.943149,0.010228,-0.700346,0.025578,0.010507,2024-04-16,,,,
QQQ240416C00413000-2024-04-16,options-eod,QQQ240416C00413000,QQQ,2024-04-16,weekly,call,413.0,NASDAQ,USD,19.16,19.16,19.16,19.16,15.0,,,,,17.91,2024-04-16 15:14:59,1.0,18.43,2024-04-16 15:14:59,1,,15.0,,,,,,0.3288,,,18.17,0.994238,0.002223,-0.118056,0.003672,0.011082,2024-04-16,,,,
QQQ240416C00410000-2024-04-16,options-eod,QQQ240416C00410000,QQQ,2024-04-16,weekly,call,410.0,NASDAQ,USD,20.82,22.56,20.82,22.56,1.0,,,,,20.45,2024-04-16 15:14:59,1.0,21.43,2024-04-16 15:14:59,10,,5.0,,,56.0,,,0.5911,,,21.43,0.950904,0.007673,-0.736555,0.022769,0.01049,2024-04-16,,,,
QQQ240416C00460000-2024-04-16,options-eod,QQQ240416C00460000,QQQ,2024-04-16,weekly,call,460.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,6160,,1.0,,,600.0,,,0.4556,,,0.01,0.00324,0.00096,-0.05099,0.002198,3.7e-05,2024-04-16,,,,
QQQ240416C00462000-2024-04-16,options-eod,QQQ240416C00462000,QQQ,2024-04-16,weekly,call,462.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,1477,,1.0,,,814.0,,,0.4829,,,0.01,0.003072,0.000863,-0.051505,0.002095,3.5e-05,2024-04-16,,,,
QQQ240416C00464000-2024-04-16,options-eod,QQQ240416C00464000,QQQ,2024-04-16,weekly,call,464.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,1440,,,,,322.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00461000-2024-04-16,options-eod,QQQ240416C00461000,QQQ,2024-04-16,weekly,call,461.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,1123,,1.0,,,974.0,,,0.4693,,,0.01,0.003154,0.000909,-0.051252,0.002145,3.6e-05,2024-04-16,,,,
QQQ240416C00463000-2024-04-16,options-eod,QQQ240416C00463000,QQQ,2024-04-16,weekly,call,463.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,1489,,,,,264.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00474000-2024-04-16,options-eod,QQQ240416C00474000,QQQ,2024-04-16,weekly,call,474.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,893,,,,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00476000-2024-04-16,options-eod,QQQ240416C00476000,QQQ,2024-04-16,weekly,call,476.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,900,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00475000-2024-04-16,options-eod,QQQ240416C00475000,QQQ,2024-04-16,weekly,call,475.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,869,,,,,58.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00477000-2024-04-16,options-eod,QQQ240416C00477000,QQQ,2024-04-16,weekly,call,477.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,903,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00486000-2024-04-16,options-eod,QQQ240416C00486000,QQQ,2024-04-16,weekly,call,486.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,893,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00488000-2024-04-16,options-eod,QQQ240416C00488000,QQQ,2024-04-16,weekly,call,488.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00489000-2024-04-16,options-eod,QQQ240416C00489000,QQQ,2024-04-16,weekly,call,489.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00487000-2024-04-16,options-eod,QQQ240416C00487000,QQQ,2024-04-16,weekly,call,487.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,891,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00490000-2024-04-16,options-eod,QQQ240416C00490000,QQQ,2024-04-16,weekly,call,490.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,1.0,,,2.0,,,0.8414,,,0.01,0.001848,0.000313,-0.056552,0.001322,2.1e-05,2024-04-16,,,,
QQQ240416C00478000-2024-04-16,options-eod,QQQ240416C00478000,QQQ,2024-04-16,weekly,call,478.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,917,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00481000-2024-04-16,options-eod,QQQ240416C00481000,QQQ,2024-04-16,weekly,call,481.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,896,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00479000-2024-04-16,options-eod,QQQ240416C00479000,QQQ,2024-04-16,weekly,call,479.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,896,,,,,11.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00480000-2024-04-16,options-eod,QQQ240416C00480000,QQQ,2024-04-16,weekly,call,480.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,802,,,,,280.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00465000-2024-04-16,options-eod,QQQ240416C00465000,QQQ,2024-04-16,weekly,call,465.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,1463,,3.0,,,1597.0,,,0.5234,,,0.01,0.002854,0.000745,-0.052221,0.00196,3.3e-05,2024-04-16,,,,
QQQ240416C00467000-2024-04-16,options-eod,QQQ240416C00467000,QQQ,2024-04-16,weekly,call,467.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,920,,,,,1222.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00469000-2024-04-16,options-eod,QQQ240416C00469000,QQQ,2024-04-16,weekly,call,469.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,927,,,,,61.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00466000-2024-04-16,options-eod,QQQ240416C00466000,QQQ,2024-04-16,weekly,call,466.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,1271,,,,,496.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00468000-2024-04-16,options-eod,QQQ240416C00468000,QQQ,2024-04-16,weekly,call,468.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,926,,,,,67.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00482000-2024-04-16,options-eod,QQQ240416C00482000,QQQ,2024-04-16,weekly,call,482.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,898,,,,,7.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00484000-2024-04-16,options-eod,QQQ240416C00484000,QQQ,2024-04-16,weekly,call,484.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,861,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00485000-2024-04-16,options-eod,QQQ240416C00485000,QQQ,2024-04-16,weekly,call,485.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,852,,,,,26.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00483000-2024-04-16,options-eod,QQQ240416C00483000,QQQ,2024-04-16,weekly,call,483.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,895,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00470000-2024-04-16,options-eod,QQQ240416C00470000,QQQ,2024-04-16,weekly,call,470.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,872,,,,,73.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00473000-2024-04-16,options-eod,QQQ240416C00473000,QQQ,2024-04-16,weekly,call,473.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,855,,,,,30.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00471000-2024-04-16,options-eod,QQQ240416C00471000,QQQ,2024-04-16,weekly,call,471.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,882,,,,,10.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00472000-2024-04-16,options-eod,QQQ240416C00472000,QQQ,2024-04-16,weekly,call,472.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:59,,0.01,2024-04-16 15:14:59,860,,,,,4.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00491000-2024-04-16,options-eod,QQQ240416C00491000,QQQ,2024-04-16,weekly,call,491.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00492000-2024-04-16,options-eod,QQQ240416C00492000,QQQ,2024-04-16,weekly,call,492.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00494000-2024-04-16,options-eod,QQQ240416C00494000,QQQ,2024-04-16,weekly,call,494.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00493000-2024-04-16,options-eod,QQQ240416C00493000,QQQ,2024-04-16,weekly,call,493.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00505000-2024-04-16,options-eod,QQQ240416C00505000,QQQ,2024-04-16,weekly,call,505.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00510000-2024-04-16,options-eod,QQQ240416C00510000,QQQ,2024-04-16,weekly,call,510.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,6160,,,,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00495000-2024-04-16,options-eod,QQQ240416C00495000,QQQ,2024-04-16,weekly,call,495.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00496000-2024-04-16,options-eod,QQQ240416C00496000,QQQ,2024-04-16,weekly,call,496.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00497000-2024-04-16,options-eod,QQQ240416C00497000,QQQ,2024-04-16,weekly,call,497.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00498000-2024-04-16,options-eod,QQQ240416C00498000,QQQ,2024-04-16,weekly,call,498.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00499000-2024-04-16,options-eod,QQQ240416C00499000,QQQ,2024-04-16,weekly,call,499.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,602,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00500000-2024-04-16,options-eod,QQQ240416C00500000,QQQ,2024-04-16,weekly,call,500.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,6160,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00422000-2024-04-16,options-eod,QQQ240416C00422000,QQQ,2024-04-16,weekly,call,422.0,NASDAQ,USD,8.91,10.4,8.23,9.46,1.0,,,,,7.11,2024-04-16 15:14:59,1.0,11.29,2024-04-16 15:14:59,20,,50.0,,,33.0,,,0.313,,,9.46,0.908004,0.023539,-0.639979,0.036973,0.010313,2024-04-16,,,,
QQQ240416C00421000-2024-04-16,options-eod,QQQ240416C00421000,QQQ,2024-04-16,weekly,call,421.0,NASDAQ,USD,9.9,12.6,9.0,11.43,1.0,,,,,8.49,2024-04-16 15:14:59,36.0,12.29,2024-04-16 15:14:59,20,,578.0,,,14.0,,,0.5331,,,11.43,0.809145,0.022788,-0.999999,0.060954,0.00911,2024-04-16,,,,
QQQ240416C00425000-2024-04-16,options-eod,QQQ240416C00425000,QQQ,2024-04-16,weekly,call,425.0,NASDAQ,USD,6.36,8.6,4.9,6.47,57.0,,,,,4.02,2024-04-16 15:14:59,20.0,8.39,2024-04-16 15:14:59,20,,6290.0,,,533.0,,,0.2362,,,6.47,0.880686,0.037648,-0.586566,0.044628,0.010076,2024-04-16,,,,
QQQ240416C00428000-2024-04-16,options-eod,QQQ240416C00428000,QQQ,2024-04-16,weekly,call,428.0,NASDAQ,USD,3.65,5.6,2.49,3.02,12.0,,,,,1.89,2024-04-16 15:14:59,2.0,4.39,2024-04-16 15:14:59,2,,9539.0,,,1727.0,,,0.2808,,,4.39,0.695468,0.055663,-0.999999,0.078407,0.007977,2024-04-16,,,,
QQQ240416C00427000-2024-04-16,options-eod,QQQ240416C00427000,QQQ,2024-04-16,weekly,call,427.0,NASDAQ,USD,4.2,6.41,3.24,4.15,1.0,,,,,2.02,2024-04-16 15:15:00,20.0,6.38,2024-04-16 15:15:00,1,,5686.0,,,188.0,,,0.4451,,,6.38,0.66666,0.036472,-0.999999,0.081445,0.007587,2024-04-16,,,,
QQQ240416C00426000-2024-04-16,options-eod,QQQ240416C00426000,QQQ,2024-04-16,weekly,call,426.0,NASDAQ,USD,5.4,7.45,4.65,5.06,1.0,,,,,3.02,2024-04-16 15:14:59,20.0,7.29,2024-04-16 15:14:59,20,,589.0,,,102.0,,,0.475,,,7.29,0.691517,0.033092,-0.999999,0.078855,0.007852,2024-04-16,,,,
QQQ240416C00423000-2024-04-16,options-eod,QQQ240416C00423000,QQQ,2024-04-16,weekly,call,423.0,NASDAQ,USD,8.0,10.45,7.26,8.18,1.0,,,,,6.02,2024-04-16 15:14:59,20.0,10.29,2024-04-16 15:14:59,20,,126.0,,,83.0,,,0.1719,,,8.18,0.983914,0.010428,-0.136219,0.009006,0.011232,2024-04-16,,,,
QQQ240416C00424000-2024-04-16,options-eod,QQQ240416C00424000,QQQ,2024-04-16,weekly,call,424.0,NASDAQ,USD,6.73,8.52,6.38,8.52,1.0,,,,,5.02,2024-04-16 15:14:59,20.0,9.29,2024-04-16 15:14:59,20,,100.0,,,32.0,,,0.446,,,8.52,0.768589,0.030501,-0.999999,0.068249,0.008716,2024-04-16,,,,
QQQ240416C00440000-2024-04-16,options-eod,QQQ240416C00440000,QQQ,2024-04-16,weekly,call,440.0,NASDAQ,USD,0.07,0.07,0.01,0.01,2.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,1561,,10775.0,,,6495.0,,,0.1627,,,0.01,0.008274,0.00619,-0.042243,0.005059,9.6e-05,2024-04-16,,,,
QQQ240416C00443000-2024-04-16,options-eod,QQQ240416C00443000,QQQ,2024-04-16,weekly,call,443.0,NASDAQ,USD,0.04,0.04,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,3201,,20801.0,,,10269.0,,,0.2097,,,0.01,0.006572,0.003918,-0.044336,0.004129,7.6e-05,2024-04-16,,,,
QQQ240416C00442000-2024-04-16,options-eod,QQQ240416C00442000,QQQ,2024-04-16,weekly,call,442.0,NASDAQ,USD,0.04,0.04,0.01,0.01,6.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,1562,,3832.0,,,7368.0,,,0.1942,,,0.01,0.007046,0.0045,-0.043699,0.004392,8.2e-05,2024-04-16,,,,
QQQ240416C00441000-2024-04-16,options-eod,QQQ240416C00441000,QQQ,2024-04-16,weekly,call,441.0,NASDAQ,USD,0.04,0.05,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,3202,,10262.0,,,6439.0,,,0.1786,,,0.01,0.007605,0.005236,-0.043006,0.004697,8.8e-05,2024-04-16,,,,
QQQ240416C00444000-2024-04-16,options-eod,QQQ240416C00444000,QQQ,2024-04-16,weekly,call,444.0,NASDAQ,USD,0.02,0.03,0.01,0.01,10.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,1602,,2947.0,,,3800.0,,,0.2251,,,0.01,0.006163,0.00345,-0.044924,0.003901,7.1e-05,2024-04-16,,,,
QQQ240416C00455000-2024-04-16,options-eod,QQQ240416C00455000,QQQ,2024-04-16,weekly,call,455.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,2560,,10.0,,,969.0,,,0.3861,,,0.01,0.00377,0.001297,-0.049536,0.002517,4.4e-05,2024-04-16,,,,
QQQ240416C00457000-2024-04-16,options-eod,QQQ240416C00457000,QQQ,2024-04-16,weekly,call,457.0,NASDAQ,USD,0.01,0.01,0.01,0.01,4.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,3760,,14.0,,,388.0,,,0.4141,,,0.01,0.003536,0.001142,-0.050149,0.002377,4.1e-05,2024-04-16,,,,
QQQ240416C00458000-2024-04-16,options-eod,QQQ240416C00458000,QQQ,2024-04-16,weekly,call,458.0,NASDAQ,USD,,,,,,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,4560,,,,,3428.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-16,,,,
QQQ240416C00456000-2024-04-16,options-eod,QQQ240416C00456000,QQQ,2024-04-16,weekly,call,456.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,3159,,2.0,,,1426.0,,,0.4001,,,0.01,0.003649,0.001216,-0.049848,0.002445,4.2e-05,2024-04-16,,,,
QQQ240416C00459000-2024-04-16,options-eod,QQQ240416C00459000,QQQ,2024-04-16,weekly,call,459.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,5160,,1.0,,,1529.0,,,0.4418,,,0.01,0.003332,0.001015,-0.050718,0.002254,3.9e-05,2024-04-16,,,,
QQQ240416C00445000-2024-04-16,options-eod,QQQ240416C00445000,QQQ,2024-04-16,weekly,call,445.0,NASDAQ,USD,0.03,0.03,0.01,0.01,20.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,2401,,2101.0,,,3860.0,,,0.2403,,,0.01,0.005808,0.003065,-0.045474,0.003701,6.7e-05,2024-04-16,,,,
QQQ240416C00447000-2024-04-16,options-eod,QQQ240416C00447000,QQQ,2024-04-16,weekly,call,447.0,NASDAQ,USD,0.02,0.03,0.01,0.01,10.0,,,,,,2024-04-16 15:14:55,,0.01,2024-04-16 15:14:55,2391,,1336.0,,,10376.0,,,0.2703,,,0.01,0.005218,0.002478,-0.046469,0.003365,6e-05,2024-04-16,,,,
