id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,exp_date,trade_dt,dte
QQQ231002C00402000,options-contracts,QQQ231002C00402000,QQQ,2023-10-02,weekly,call,402.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:55,,0.01,2023-10-02 15:14:55,600.0,,,,,9.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00401000,options-contracts,QQQ231002C00401000,QQQ,2023-10-02,weekly,call,401.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:55,,0.01,2023-10-02 15:14:55,600.0,,,,,100.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00400000,options-contracts,QQQ231002C00400000,QQQ,2023-10-02,weekly,call,400.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:55,,0.01,2023-10-02 15:14:55,600.0,,,,,51.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00399000,options-contracts,QQQ231002C00399000,QQQ,2023-10-02,weekly,call,399.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:55,,0.01,2023-10-02 15:14:55,600.0,,,,,12.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00412000,options-contracts,QQQ231002C00412000,QQQ,2023-10-02,weekly,call,412.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:59,,0.01,2023-10-02 15:14:59,600.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00364000,options-contracts,QQQ231002C00364000,QQQ,2023-10-02,weekly,call,364.0,NASDAQ,USD,0.08,0.36,0.01,0.01,8.0,,,,,,2023-10-02 15:14:56,,0.01,2023-10-02 15:14:56,10248.0,,46055.0,,,6344.0,,,0.0699,,,0.01,0.020683,0.037913,-0.034194,0.009348,0.000201,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00394000,options-contracts,QQQ231002C00394000,QQQ,2023-10-02,weekly,call,394.0,NASDAQ,USD,,,,,,,,,,,2023-10-02 15:14:59,,0.01,2023-10-02 15:14:59,600.0,,,,,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00362000,options-contracts,QQQ231002C00362000,QQQ,2023-10-02,weekly,call,362.0,NASDAQ,USD,0.27,1.3,0.01,0.01,1.0,,,,,0.01,2023-10-02 15:14:58,2250.0,0.02,2023-10-02 15:14:58,950.0,,148147.0,,,7377.0,,,0.023,,,0.01,0.054919,0.257161,-0.026948,0.020797,0.000534,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00329000,options-contracts,QQQ231002C00329000,QQQ,2023-10-02,weekly,call,329.0,NASDAQ,USD,32.08,32.08,30.74,30.74,18.0,,,,,31.81,2023-10-02 15:14:59,5.0,33.21,2023-10-02 15:14:59,10.0,,48.0,,,1.0,,,0.9634,,,32.51,0.971023,0.003653,-0.650073,0.012409,0.008594,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00328000,options-contracts,QQQ231002C00328000,QQQ,2023-10-02,weekly,call,328.0,NASDAQ,USD,33.08,33.08,30.5,30.5,18.0,,,,,32.98,2023-10-02 15:14:59,2.0,34.21,2023-10-02 15:14:59,10.0,,117.0,,,1.0,,,1.0524,,,33.6,0.963741,0.004024,-0.840225,0.014931,0.008493,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00327000,options-contracts,QQQ231002C00327000,QQQ,2023-10-02,weekly,call,327.0,NASDAQ,USD,34.27,34.27,34.27,34.27,1.0,,,,,33.94,2023-10-02 15:14:59,3.0,35.21,2023-10-02 15:14:59,10.0,,1.0,,,3.0,,,1.3745,,,35.21,0.924027,0.005539,-0.999999,0.026834,0.008062,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00326000,options-contracts,QQQ231002C00326000,QQQ,2023-10-02,weekly,call,326.0,NASDAQ,USD,34.14,34.14,34.14,34.14,4.0,,,,,34.83,2023-10-02 15:14:59,4.0,36.21,2023-10-02 15:14:59,21.0,,7.0,,,1.0,,,1.0506,,,35.52,0.971991,0.003256,-0.686096,0.012063,0.008522,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00325000,options-contracts,QQQ231002C00325000,QQQ,2023-10-02,weekly,call,325.0,NASDAQ,USD,33.45,35.94,33.45,35.16,15.0,,,,,35.87,2023-10-02 15:14:59,5.0,37.21,2023-10-02 15:14:59,10.0,,149.0,,,,,,1.0934,,,36.54,0.970776,0.003241,-0.736165,0.012497,0.008482,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00324000,options-contracts,QQQ231002C00324000,QQQ,2023-10-02,weekly,call,324.0,NASDAQ,USD,,,,,,,,,,36.21,2023-10-02 15:14:59,1.0,38.21,2023-10-02 15:14:59,10.0,,,,,,,,1.4715,,,38.21,0.928364,0.004947,-0.999999,0.025655,0.008024,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00323000,options-contracts,QQQ231002C00323000,QQQ,2023-10-02,weekly,call,323.0,NASDAQ,USD,36.71,36.71,36.71,36.71,5.0,,,,,36.26,2023-10-02 15:14:59,10.0,39.21,2023-10-02 15:14:59,10.0,,5.0,,,,,,1.5037,,,39.21,0.929695,0.004771,-0.999999,0.025288,0.00801,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00322000,options-contracts,QQQ231002C00322000,QQQ,2023-10-02,weekly,call,322.0,NASDAQ,USD,38.14,38.14,38.14,38.14,3.0,,,,,38.82,2023-10-02 15:14:59,3.0,40.21,2023-10-02 15:14:59,10.0,,3.0,,,,,,1.1517,,,39.52,0.974674,0.002731,-0.69067,0.01109,0.00844,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00321000,options-contracts,QQQ231002C00321000,QQQ,2023-10-02,weekly,call,321.0,NASDAQ,USD,,,,,,,,,,38.26,2023-10-02 15:14:59,10.0,41.21,2023-10-02 15:14:59,10.0,,,,,,,,1.5682,,,41.21,0.932207,0.004448,-0.999999,0.024589,0.00798,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00320000,options-contracts,QQQ231002C00320000,QQQ,2023-10-02,weekly,call,320.0,NASDAQ,USD,,,,,,,,,,40.92,2023-10-02 15:14:59,4.0,42.21,2023-10-02 15:14:59,10.0,,,,,2.0,,,1.248,,,41.57,0.971579,0.002775,-0.815364,0.012211,0.008355,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00319000,options-contracts,QQQ231002C00319000,QQQ,2023-10-02,weekly,call,319.0,NASDAQ,USD,41.14,41.14,41.14,41.14,3.0,,,,,41.81,2023-10-02 15:14:59,3.0,43.21,2023-10-02 15:14:59,10.0,,3.0,,,,,,1.226,,,42.51,0.976517,0.002407,-0.689715,0.010408,0.008377,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00318000,options-contracts,QQQ231002C00318000,QQQ,2023-10-02,weekly,call,318.0,NASDAQ,USD,42.14,42.14,41.33,41.33,1.0,,,,,42.81,2023-10-02 15:14:59,3.0,44.21,2023-10-02 15:14:59,10.0,,5.0,,,1.0,,,1.2523,,,43.51,0.976949,0.00232,-0.693232,0.010247,0.008354,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00317000,options-contracts,QQQ231002C00317000,QQQ,2023-10-02,weekly,call,317.0,NASDAQ,USD,,,,,,,,,,42.13,2023-10-02 15:14:59,10.0,45.21,2023-10-02 15:14:59,10.0,,,,,,,,1.6971,,,45.21,0.936708,0.003897,-0.999999,0.023313,0.007916,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00316000,options-contracts,QQQ231002C00316000,QQQ,2023-10-02,weekly,call,316.0,NASDAQ,USD,,,,,,,,,,44.79,2023-10-02 15:14:59,1.0,46.21,2023-10-02 15:14:59,10.0,,,,,,,,1.2948,,,45.5,0.978563,0.002111,-0.675092,0.009638,0.008316,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00315000,options-contracts,QQQ231002C00315000,QQQ,2023-10-02,weekly,call,315.0,NASDAQ,USD,45.14,45.14,45.14,45.14,3.0,,,,,45.92,2023-10-02 15:14:59,5.0,47.21,2023-10-02 15:14:59,10.0,,3.0,,,11.0,,,1.3835,,,46.57,0.974035,0.002321,-0.836441,0.011324,0.008243,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00314000,options-contracts,QQQ231002C00314000,QQQ,2023-10-02,weekly,call,314.0,NASDAQ,USD,46.14,46.14,46.14,46.14,3.0,,,,,46.93,2023-10-02 15:14:59,3.0,48.21,2023-10-02 15:14:59,10.0,,3.0,,,,,,1.4151,,,47.57,0.974121,0.002263,-0.852201,0.011292,0.008217,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00313000,options-contracts,QQQ231002C00313000,QQQ,2023-10-02,weekly,call,313.0,NASDAQ,USD,,,,,,,,,,47.79,2023-10-02 15:14:59,1.0,49.14,2023-10-02 15:14:59,1.0,,,,,,,,1.3332,,,48.47,0.982401,0.001733,-0.59303,0.00815,0.008274,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00312000,options-contracts,QQQ231002C00312000,QQQ,2023-10-02,weekly,call,312.0,NASDAQ,USD,,,,,,,,,,48.79,2023-10-02 15:14:59,1.0,50.21,2023-10-02 15:14:59,10.0,,,,,,,,1.3999,,,49.5,0.979977,0.001843,-0.687534,0.009097,0.008222,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00311000,options-contracts,QQQ231002C00311000,QQQ,2023-10-02,weekly,call,311.0,NASDAQ,USD,48.92,48.92,48.92,48.92,18.0,,,,,49.93,2023-10-02 15:14:59,3.0,51.21,2023-10-02 15:14:59,10.0,,18.0,,,,,,1.4969,,,50.57,0.975369,0.002052,-0.863927,0.010834,0.008148,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00310000,options-contracts,QQQ231002C00310000,QQQ,2023-10-02,weekly,call,310.0,NASDAQ,USD,,,,,,,,,,50.91,2023-10-02 15:14:59,4.0,52.21,2023-10-02 15:14:59,10.0,,,,,,,,1.5148,,,51.56,0.976423,0.001955,-0.843597,0.010443,0.008132,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00309000,options-contracts,QQQ231002C00309000,QQQ,2023-10-02,weekly,call,309.0,NASDAQ,USD,,,,,,,,,,51.94,2023-10-02 15:14:59,1.0,52.99,2023-10-02 15:14:59,1.0,,,,,,,,1.4364,,,52.47,0.983506,0.001522,-0.603135,0.00771,0.008177,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00308000,options-contracts,QQQ231002C00308000,QQQ,2023-10-02,weekly,call,308.0,NASDAQ,USD,,,,,,,,,,52.79,2023-10-02 15:14:59,1.0,54.14,2023-10-02 15:14:59,1.0,,,,,,,,1.4623,,,53.47,0.98376,0.001475,-0.605566,0.007608,0.008152,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00307000,options-contracts,QQQ231002C00307000,QQQ,2023-10-02,weekly,call,307.0,NASDAQ,USD,52.14,52.14,52.14,52.14,1.0,,,,,53.91,2023-10-02 15:14:59,3.0,55.21,2023-10-02 15:14:59,10.0,,1.0,,,,,,1.5967,,,54.56,0.97749,0.001784,-0.854225,0.010043,0.008061,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00306000,options-contracts,QQQ231002C00306000,QQQ,2023-10-02,weekly,call,306.0,NASDAQ,USD,,,,,,,,,,54.94,2023-10-02 15:14:59,1.0,55.99,2023-10-02 15:14:59,1.0,,,,,,,,1.5142,,,55.47,0.984246,0.001388,-0.610326,0.007413,0.008103,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00305000,options-contracts,QQQ231002C00305000,QQQ,2023-10-02,weekly,call,305.0,NASDAQ,USD,,,,,,,,,,55.95,2023-10-02 15:14:59,1.0,57.11,2023-10-02 15:14:59,1.0,,,,,,,,1.6197,,,56.53,0.980053,0.001587,-0.785518,0.009067,0.008033,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00304000,options-contracts,QQQ231002C00304000,QQQ,2023-10-02,weekly,call,304.0,NASDAQ,USD,,,,,,,,,,56.94,2023-10-02 15:14:59,1.0,58.11,2023-10-02 15:14:59,1.0,,,,,,,,1.6411,,,57.53,0.980662,0.001526,-0.77565,0.008831,0.008012,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00303000,options-contracts,QQQ231002C00303000,QQQ,2023-10-02,weekly,call,303.0,NASDAQ,USD,,,,,,,,,,57.21,2023-10-02 15:14:59,1.0,59.21,2023-10-02 15:14:59,10.0,,,,,,,,2.15,,,59.21,0.948581,0.002612,-0.999999,0.019796,0.007654,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00302000,options-contracts,QQQ231002C00302000,QQQ,2023-10-02,weekly,call,302.0,NASDAQ,USD,,,,,,,,,,57.16,2023-10-02 15:14:59,10.0,60.21,2023-10-02 15:14:59,10.0,,,,,,,,2.1825,,,60.21,0.949261,0.002546,-0.999999,0.019588,0.007633,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00363000,options-contracts,QQQ231002C00363000,QQQ,2023-10-02,weekly,call,363.0,NASDAQ,USD,0.14,0.74,0.01,0.01,12.0,,,,,,2023-10-02 15:14:56,,0.01,2023-10-02 15:14:56,9066.0,,51920.0,,,6804.0,,,0.0474,,,0.01,0.029164,0.074585,-0.031438,0.012466,0.000284,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00330000,options-contracts,QQQ231002C00330000,QQQ,2023-10-02,weekly,call,330.0,NASDAQ,USD,,,,,,,,,,31.1,2023-10-02 15:14:59,3.0,32.21,2023-10-02 15:14:59,10.0,,,,,39.0,,,1.0342,,,31.66,0.956693,0.004732,-0.948058,0.017251,0.008477,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00331000,options-contracts,QQQ231002C00331000,QQQ,2023-10-02,weekly,call,331.0,NASDAQ,USD,27.45,27.45,27.45,27.45,3.0,,,,,29.88,2023-10-02 15:14:59,2.0,31.21,2023-10-02 15:14:59,10.0,,3.0,,,,,,0.9367,,,30.54,0.965942,0.004294,-0.71759,0.014183,0.008597,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00300000,options-contracts,QQQ231002C00300000,QQQ,2023-10-02,weekly,call,300.0,NASDAQ,USD,59.1,59.1,59.0,59.0,5.0,,,,,60.91,2023-10-02 15:14:59,5.0,62.21,2023-10-02 15:14:59,10.0,,10.0,,,,,,1.7892,,,61.56,0.979638,0.001462,-0.877253,0.009227,0.007893,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00361000,options-contracts,QQQ231002C00361000,QQQ,2023-10-02,weekly,call,361.0,NASDAQ,USD,0.48,2.02,0.02,0.49,6.0,,,,,0.38,2023-10-02 15:14:59,1.0,0.53,2023-10-02 15:14:59,2.0,,179981.0,,,6154.0,,,0.0416,,,0.49,0.654209,0.472077,-0.178567,0.069213,0.006369,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00360000,options-contracts,QQQ231002C00360000,QQQ,2023-10-02,weekly,call,360.0,NASDAQ,USD,0.75,2.85,0.09,1.48,52.0,,,,,1.45,2023-10-02 15:14:59,52.0,1.68,2023-10-02 15:14:59,2.0,,226863.0,,,6755.0,,,0.0825,,,1.48,0.801911,0.179648,-0.258422,0.052245,0.007782,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00359000,options-contracts,QQQ231002C00359000,QQQ,2023-10-02,weekly,call,359.0,NASDAQ,USD,1.21,3.74,0.32,2.51,1.0,,,,,2.3,2023-10-02 15:14:59,46.0,2.67,2023-10-02 15:14:59,1.0,,83905.0,,,3519.0,,,0.1254,,,2.51,0.838323,0.1041,-0.333749,0.045982,0.008109,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00358000,options-contracts,QQQ231002C00358000,QQQ,2023-10-02,weekly,call,358.0,NASDAQ,USD,1.69,4.64,0.81,3.44,1.0,,,,,2.97,2023-10-02 15:14:59,3.0,3.68,2023-10-02 15:14:59,1.0,,19062.0,,,3148.0,,,0.1409,,,3.44,0.896169,0.068161,-0.286132,0.033856,0.008648,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00357000,options-contracts,QQQ231002C00357000,QQQ,2023-10-02,weekly,call,357.0,NASDAQ,USD,2.21,5.66,1.55,4.41,1.0,,,,,3.94,2023-10-02 15:14:59,3.0,5.24,2023-10-02 15:14:59,3.0,,5541.0,,,1753.0,,,0.1608,,,4.41,0.925079,0.046843,-0.261938,0.026549,0.008904,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00356000,options-contracts,QQQ231002C00356000,QQQ,2023-10-02,weekly,call,356.0,NASDAQ,USD,3.07,6.66,2.48,5.49,1.0,,,,,5.05,2023-10-02 15:14:59,2.0,5.99,2023-10-02 15:14:59,10.0,,2101.0,,,2157.0,,,0.2178,,,5.49,0.905495,0.041167,-0.393491,0.031604,0.008684,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00355000,options-contracts,QQQ231002C00355000,QQQ,2023-10-02,weekly,call,355.0,NASDAQ,USD,3.7,7.66,3.46,6.44,1.0,,,,,5.84,2023-10-02 15:14:59,5.0,6.94,2023-10-02 15:14:59,4.0,,4444.0,,,2616.0,,,0.2295,,,6.44,0.930957,0.030823,-0.33574,0.024937,0.008907,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00354000,options-contracts,QQQ231002C00354000,QQQ,2023-10-02,weekly,call,354.0,NASDAQ,USD,4.66,8.61,4.52,7.5,1.0,,,,,6.82,2023-10-02 15:14:59,3.0,8.08,2023-10-02 15:14:59,10.0,,1095.0,,,2225.0,,,0.2811,,,7.5,0.920173,0.028115,-0.442059,0.027861,0.008773,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00332000,options-contracts,QQQ231002C00332000,QQQ,2023-10-02,weekly,call,332.0,NASDAQ,USD,28.12,28.12,28.12,28.12,1.0,,,,,28.92,2023-10-02 15:14:59,3.0,30.21,2023-10-02 15:14:59,10.0,,1.0,,,8.0,,,0.9234,,,29.57,0.963034,0.004659,-0.754158,0.015168,0.008595,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00352000,options-contracts,QQQ231002C00352000,QQQ,2023-10-02,weekly,call,352.0,NASDAQ,USD,6.2,10.51,6.13,8.99,12.0,,,,,8.86,2023-10-02 15:14:59,3.0,9.97,2023-10-02 15:14:59,10.0,,276.0,,,915.0,,,0.4764,,,9.97,0.856983,0.025248,-0.999999,0.042388,0.00809,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00351000,options-contracts,QQQ231002C00351000,QQQ,2023-10-02,weekly,call,351.0,NASDAQ,USD,8.7,11.58,7.88,8.74,14.0,,,,,9.88,2023-10-02 15:14:59,3.0,11.25,2023-10-02 15:14:59,14.0,,172.0,,,423.0,,,0.3933,,,10.57,0.923141,0.019526,-0.584605,0.027072,0.008719,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00350000,options-contracts,QQQ231002C00350000,QQQ,2023-10-02,weekly,call,350.0,NASDAQ,USD,8.13,12.51,8.13,11.6,1.0,,,,,10.91,2023-10-02 15:14:59,5.0,12.11,2023-10-02 15:14:59,10.0,,474.0,,,796.0,,,0.4358,,,11.6,0.921541,0.0179,-0.652189,0.027499,0.008676,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00349000,options-contracts,QQQ231002C00349000,QQQ,2023-10-02,weekly,call,349.0,NASDAQ,USD,11.08,12.85,9.85,11.21,50.0,,,,,11.9,2023-10-02 15:14:59,3.0,13.18,2023-10-02 15:14:59,10.0,,223.0,,,460.0,,,0.4414,,,12.54,0.936066,0.0151,-0.570956,0.023497,0.008792,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00348000,options-contracts,QQQ231002C00348000,QQQ,2023-10-02,weekly,call,348.0,NASDAQ,USD,10.18,13.36,9.96,12.32,18.0,,,,,13.01,2023-10-02 15:14:59,3.0,14.04,2023-10-02 15:14:59,2.0,,73.0,,,272.0,,,0.4631,,,13.53,0.942003,0.013339,-0.556377,0.021773,0.008823,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00347000,options-contracts,QQQ231002C00347000,QQQ,2023-10-02,weekly,call,347.0,NASDAQ,USD,13.65,13.65,12.08,13.3,18.0,,,,,13.91,2023-10-02 15:14:59,3.0,15.08,2023-10-02 15:14:59,2.0,,44.0,,,63.0,,,0.4761,,,14.5,0.950104,0.011517,-0.511931,0.019328,0.008876,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00353000,options-contracts,QQQ231002C00353000,QQQ,2023-10-02,weekly,call,353.0,NASDAQ,USD,5.38,9.4,5.38,8.51,5.0,,,,,7.81,2023-10-02 15:14:59,3.0,9.07,2023-10-02 15:14:59,10.0,,521.0,,,1689.0,,,0.3142,,,8.51,0.924126,0.024209,-0.471981,0.026807,0.008784,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00345000,options-contracts,QQQ231002C00345000,QQQ,2023-10-02,weekly,call,345.0,NASDAQ,USD,15.1,16.65,13.5,15.95,1.0,,,,,16.0,2023-10-02 15:14:59,10.0,17.05,2023-10-02 15:14:59,3.0,,133.0,,,68.0,,,0.5462,,,16.53,0.949653,0.010109,-0.584273,0.019467,0.008817,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00346000,options-contracts,QQQ231002C00346000,QQQ,2023-10-02,weekly,call,346.0,NASDAQ,USD,14.17,15.02,12.93,14.05,1.0,,,,,14.73,2023-10-02 15:14:59,3.0,16.24,2023-10-02 15:14:59,10.0,,146.0,,,276.0,,,0.4977,,,15.49,0.954181,0.010288,-0.501056,0.018053,0.008889,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00333000,options-contracts,QQQ231002C00333000,QQQ,2023-10-02,weekly,call,333.0,NASDAQ,USD,25.99,25.99,25.99,25.99,1.0,,,,,27.91,2023-10-02 15:14:59,3.0,29.21,2023-10-02 15:14:59,10.0,,1.0,,,82.0,,,0.893,,,28.56,0.962579,0.004866,-0.737811,0.015321,0.008618,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00334000,options-contracts,QQQ231002C00334000,QQQ,2023-10-02,weekly,call,334.0,NASDAQ,USD,26.94,26.94,24.87,26.25,1.0,,,,,26.96,2023-10-02 15:14:59,3.0,28.21,2023-10-02 15:14:59,10.0,,165.0,,,,,,0.8814,,,27.59,0.958961,0.005315,-0.782238,0.016516,0.008609,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00335000,options-contracts,QQQ231002C00335000,QQQ,2023-10-02,weekly,call,335.0,NASDAQ,USD,24.51,24.51,24.51,24.51,3.0,,,,,26.0,2023-10-02 15:14:59,10.0,27.21,2023-10-02 15:14:59,10.0,,3.0,,,75.0,,,0.8656,,,26.61,0.955749,0.005752,-0.814481,0.017553,0.008604,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00337000,options-contracts,QQQ231002C00337000,QQQ,2023-10-02,weekly,call,337.0,NASDAQ,USD,23.94,24.4,21.91,21.91,18.0,,,,,24.0,2023-10-02 15:14:59,10.0,25.21,2023-10-02 15:14:59,10.0,,107.0,,,,,,0.8099,,,24.61,0.95313,0.006439,-0.799217,0.018384,0.008633,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00338000,options-contracts,QQQ231002C00338000,QQQ,2023-10-02,weekly,call,338.0,NASDAQ,USD,22.33,22.33,22.33,22.33,1.0,,,,,23.1,2023-10-02 15:14:59,10.0,24.21,2023-10-02 15:14:59,10.0,,1.0,,,,,,0.8074,,,23.66,0.946348,0.007194,-0.882375,0.020476,0.008592,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00336000,options-contracts,QQQ231002C00336000,QQQ,2023-10-02,weekly,call,336.0,NASDAQ,USD,24.51,24.51,24.51,24.51,2.0,,,,,24.73,2023-10-02 15:14:59,3.0,26.21,2023-10-02 15:14:59,10.0,,2.0,,,,,,0.7497,,,25.47,0.970187,0.004806,-0.527765,0.012705,0.008776,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00340000,options-contracts,QQQ231002C00340000,QQQ,2023-10-02,weekly,call,340.0,NASDAQ,USD,19.58,20.6,18.38,19.25,1.0,,,,,21.03,2023-10-02 15:14:59,10.0,22.04,2023-10-02 15:14:59,3.0,,8.0,,,73.0,,,0.688,,,21.54,0.957109,0.007057,-0.641937,0.017117,0.008754,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00341000,options-contracts,QQQ231002C00341000,QQQ,2023-10-02,weekly,call,341.0,NASDAQ,USD,,,,,,,,,,19.82,2023-10-02 15:14:59,2.0,21.21,2023-10-02 15:14:59,10.0,,,,,16.0,,,0.6492,,,20.52,0.958328,0.007306,-0.595457,0.016722,0.008794,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00342000,options-contracts,QQQ231002C00342000,QQQ,2023-10-02,weekly,call,342.0,NASDAQ,USD,17.94,20.64,16.99,16.99,1.0,,,,,19.02,2023-10-02 15:14:59,3.0,20.07,2023-10-02 15:14:59,2.0,,40.0,,,21.0,,,0.6391,,,19.55,0.952576,0.008237,-0.646258,0.018558,0.008764,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00343000,options-contracts,QQQ231002C00343000,QQQ,2023-10-02,weekly,call,343.0,NASDAQ,USD,17.06,17.65,17.06,17.65,1.0,,,,,18.01,2023-10-02 15:14:59,3.0,19.12,2023-10-02 15:14:59,4.0,,2.0,,,35.0,,,0.6218,,,18.57,0.947973,0.009115,-0.674837,0.019982,0.008745,2023-10-02,,,,2023-10-02,2025-04-16,-562
QQQ231002C00344000,options-contracts,QQQ231002C00344000,QQQ,2023-10-02,weekly,call,344.0,NASDAQ,USD,16.38,16.38,16.38,16.38,1.0,,,,,17.01,2023-10-02 15:14:59,3.0,18.12,2023-10-02 15:14:59,4.0,,1.0,,,20.0,,,0.5939,,,17.57,0.945879,0.009847,-0.6657,0.020617,0.008752,2023-10-02,,,,2023-10-02,2025-04-16,-562
